Analytes,TargetFullName_y,Target_y,UniProt_y,EntrezGeneID_y,EntrezGeneSymbol_y,AD_Estimate,AD_pvalue,AD_FDR,PD_Estimate,PD_pvalue,PD_FDR,FTD_Estimate,FTD_pvalue,FTD_FDR,DLB_Estimate,DLB_pvalue,DLB_FDR
X8989.40,"Signal peptide, CUB and EGF-like domain-containing protein 1",SCUB1,Q8IWY4,80274,SCUBE1,0.0360258171181936,0.419236629141596,0.662021130195631,-0.158549720933201,0.000739865795656072,0.0055675322458994,-0.0163882836157532,0.912717952406141,0.981804955437502,-0.162109043601523,0.0869148647880127,0.449684034185121
X8997.4,Neuronal pentraxin receptor,NPTXR,O95502,23467,NPTXR,-0.3362954561066,5.41770635371205e-16,1.43179143515902e-13,-0.146804140055197,0.000962892231868055,0.00686281442929044,-0.453581176570297,0.00117250722627655,0.49672393206636,-0.275703280152044,0.00133310817937321,0.0384128504629869
X8998.15,Heparan sulfate glucosamine 3-O-sulfotransferase 4,HS3S4,Q9Y661,9951,HS3ST4,-0.0421514949829171,0.32113022318454,0.572978730407204,-0.136958758496873,0.00197236322476482,0.012122236117229,-0.144850297323842,0.309000502588602,0.809513517547095,-0.191484050659314,0.0276007941729587,0.259013688759365
X9002.36,Serpin A11,SPA11,Q86U17,256394,SERPINA11,0.123370251565204,0.004894552120818,0.0428321931950259,0.252770565503013,4.34682084999476e-08,1.14420101019583e-06,0.0322684038682441,0.821905054384546,0.965567518472374,0.111618151773737,0.215317256079849,0.662682804934513
X9004.24,Low-density lipoprotein receptor class A domain-containing protein 4,CR001,O15165,753,LDLRAD4,0.0979334176181248,0.0118252730592888,0.0774920434991299,-0.0227900620389157,0.587490767464924,0.72838271732797,0.146421331375979,0.273639171816378,0.79539551614202,0.0303444164828404,0.711210713301232,0.922451743773309
X9005.16,Plexin-A1,PLXA1,Q9UIW2,5361,PLXNA1,0.144946284001043,0.000138027632922772,0.00287680937135884,0.169652513906633,4.86826123288613e-05,0.000554562102856528,0.0123227653577461,0.924820479195846,0.984877896023098,0.0292822273135802,0.711070566298384,0.922451743773309
X9013.60,Netrin-1,NET1,O95631,9423,NTN1,0.212158333714863,4.37300080034571e-07,2.5123840250334e-05,0.18718988969394,2.65600813652562e-05,0.000331098976566505,-0.0575494152801931,0.667287521140667,0.929183012608722,0.209180065643657,0.0141579686862807,0.173330107451455
X9014.18,Transmembrane protein 25,TMM25,Q86YD3,84866,TMEM25,-0.0897481041313188,0.0391677827421585,0.16727959959757,-0.075707220346135,0.101660104353539,0.226490459632345,0.205992016227069,0.146744037164465,0.719985623564215,-0.0297233325492624,0.73465840469064,0.930041785742682
X9018.38,Protocadherin-10:Extracellular domain,PCD10:ECD,Q9P2E7,57575,PCDH10,0.00840259159972501,0.831329769317636,0.923372918614664,0.195246052726504,8.771799774785e-06,0.000125444331411265,-0.0614322918891625,0.639395928066379,0.921371624151487,0.138514252311036,0.0866061026971969,0.448462091238802
X9021.1,Hepatitis A virus cellular receptor 1,TIM-1,Q96D42,26762,HAVCR1,0.180591463176052,3.01749982549766e-05,0.000864927806343444,0.260269127041685,6.84264364787144e-09,2.18402640490274e-07,0.0201641512103201,0.883811705185225,0.980778577268374,0.243386174184851,0.0055609994185262,0.0927816241368753
X9027.10,Neuroligin-2:Cytoplasmic domain,NLGN2:CD,Q8NFZ4,57555,NLGN2,-0.0897335988222695,0.0440715959919046,0.177657739303547,-0.13543566290763,0.00490978641180394,0.0247436756848121,0.282478076878026,0.0576782516824999,0.63646134116413,-0.110027315045156,0.22969155378072,0.680013366858146
X9028.5,"Poly(A) RNA polymerase, mitochondrial",PAPD1,Q9NVV4,55149,MTPAP,0.0142101582216237,0.705428236073907,0.856791541763219,0.0995384164129601,0.0146336525970226,0.0570618840297139,0.146674156295719,0.235285726081269,0.765579920743458,0.231509517318362,0.00333322977168404,0.0653491071261615
X9030.56,Uncharacterized protein C17orf89,CQ089,A1L188,284184,NDUFAF8,-0.0801610131695686,0.0716496463265949,0.238603434112809,-0.111569399209402,0.0241144357877051,0.0812877945149833,0.138666987206737,0.357023711015033,0.826775894206526,-0.0584583082882118,0.524088764082544,0.874014615011135
X9032.30,Proto-oncogene tyrosine-protein kinase ROS,ROS1,P08922,6098,ROS1,0.0488951377585598,0.146528817045428,0.37049976816653,0.0852917253533245,0.0160318740817487,0.0608400873395253,-0.0363263505282995,0.740070047104856,0.94372006049218,0.0803088595019846,0.239311875148813,0.689590700880355
X9035.2,MAX-interacting protein 1,MXI1,P50539,4601,MXI1,-0.0592601313797624,0.21578878359578,0.465480265099681,-0.152306410445663,0.00290438037400657,0.016542449250915,0.113679810583057,0.487933298921325,0.876502258285261,0.00497375206948203,0.960225912374318,0.98994048927626
X9037.1,Syntaxin-18,STX18,Q9P2W9,53407,STX18,-0.00793199915447909,0.860739634883028,0.938481054950165,-0.062132504938365,0.20839523089068,0.370823401695319,0.318822591000409,0.0324804338308624,0.591626108516053,-0.0448760203592069,0.638655974127969,0.909030519401002
X9038.12,Protein JTB,JTB,O76095,10899,JTB,0.0223352395253604,0.575781161536246,0.780986683282689,0.129956667835341,0.00291371136917645,0.0165813014781644,-0.222132652077146,0.0930247210798699,0.680778866626228,-0.0159800537784996,0.844280480595685,0.965247124532846
X9045.3,Very long-chain acyl-CoA synthetase,S27A2,O14975,11001,SLC27A2,0.131949330190508,0.00443108394869222,0.0399959581887153,0.0435162205401408,0.351297840569207,0.522600577530063,-0.0736944047275631,0.635743560960143,0.92068607455764,0.0440898699619207,0.640241650477424,0.909030519401002
X9049.2,Monocarboxylate transporter 4,MOT4,O15427,9123,SLC16A3,0.0456632648257234,0.329782632790787,0.581578713797919,-0.138990455044216,0.00452739208217972,0.0233728486412246,0.00638729538232693,0.969484753504563,0.989538109640546,-0.125676624768343,0.186142779920614,0.624327334526763
X9050.170,Arginine/serine-rich protein 1,CA063,Q9BUV0,57035,RSRP1,-0.0433578502619851,0.295511925183118,0.545986378547221,-0.109203253952084,0.0145690367266318,0.0569234924026351,-0.237986845380407,0.0854021059648811,0.663619666080942,-0.0724132658304745,0.384403111583018,0.796909745286789
X9053.16,Cysteine-rich protein 2,CRIP2,P52943,1397,CRIP2,0.0736538519477765,0.0719244699661101,0.239036706773687,0.223046128358269,8.15959266698662e-07,1.5058778980665e-05,0.284248645357059,0.0434254137080519,0.607034911093386,0.0874670132275897,0.308185302081056,0.746400399871531
X9055.81,Myocardial zonula adherens protein,MYZAP,P0CAP1,100820829,MYZAP,-0.039476998086806,0.317905769950617,0.569252612190395,-0.152065972659323,0.00027936907592154,0.00244475693326306,0.00304155460721972,0.981765864258085,0.993646915617826,-0.214851181565784,0.00698338547468593,0.108011180613181
X9057.19,Proteasomal ubiquitin receptor ADRM1,ADRM1,Q16186,11047,ADRM1,-0.0484840849550612,0.251902564681418,0.503053102297942,-0.122730497594905,0.00759028591009857,0.0342080620791414,-0.0719715819443178,0.597930137770934,0.907314056637385,0.0197522787442654,0.818107904740272,0.955157965474285
X9061.3,Rho guanine nucleotide exchange factor 10,ARHGA,O15013,9639,ARHGEF10,-0.105355825446907,0.00996399331821089,0.0685685503262988,-0.0849846741508089,0.0630367526133794,0.163007367716868,0.0331520530203425,0.81129093336501,0.963198418102897,-0.128197650541072,0.142705650951427,0.563439567362014
X9065.28,Alpha-taxilin,TXLNA,P40222,200081,TXLNA,-0.0494630447941171,0.210042402405272,0.458760381055085,0.117858730225041,0.00417778323864366,0.0220192332728524,0.185525868747284,0.167293425827585,0.72847325877117,0.0482045654168901,0.563802452291154,0.884854514213326
X9074.6,Fatty acid hydroxylase domain-containing protein 2,CE004,Q96IV6,10826,FAXDC2,-0.0902476381828732,0.031129525386965,0.144392906397333,-0.00677556188362056,0.879570883529035,0.931600645635834,-0.181348101787715,0.180634806182661,0.73243760570159,-0.0544349720744617,0.523067719739461,0.873807439777148
X9075.121,UPF0258 protein KIAA1024,K1024,Q9UPX6,23251,MINAR1,-0.0810146789396195,0.0856134892006977,0.265937152397278,-0.0973133931982928,0.055773069013151,0.14967208244106,0.363763559353407,0.0205886049806302,0.560141628119457,-0.0773790923813105,0.425602035687602,0.822198559621345
X9076.25,Proenkephalin-A,PENK,P01210,5179,PENK,-0.0192430419397636,0.64061333406094,0.820894549678168,0.200338523778396,9.82786980898495e-06,0.000137436063563039,0.413233307584318,0.00388297835315534,0.49672393206636,0.153582613329382,0.0777412296906868,0.427169840084756
X9077.10,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",MA1A2,O60476,10905,MAN1A2,0.00376486722282325,0.932788321322941,0.971458455072615,-0.0554584567063086,0.251044800778471,0.421587301549299,-0.297355148502562,0.0468819255326444,0.613859239071914,-0.125114138961872,0.177414201000075,0.613704516234291
X9082.25,Protein sel-1 homolog 2,SE1L2,Q5TEA6,80343,SEL1L2,0.0550700085922291,0.0618261929952064,0.218558404023183,0.125437029255321,5.23223638173983e-05,0.000585921792782289,-0.152381680197592,0.112232338917085,0.687070851367069,0.0338647873850745,0.56682470404758,0.885094613464101
X9087.8,NHL repeat-containing protein 3,NHLC3,Q5JS37,387921,NHLRC3,0.0775860116225257,0.0880153642537308,0.26997098961207,-0.0316751624081268,0.519058339280966,0.672434989731244,-0.402261642429275,0.00593070553965174,0.49672393206636,-0.0455499477504996,0.625884929303631,0.904561013835297
X9089.77,Junctophilin-3,JPH3,Q8WXH2,57338,JPH3,-0.0443784606700669,0.311687297523953,0.562040931970732,-0.113408824726598,0.019932234066507,0.0707262462284702,0.0204889849633257,0.887373069624902,0.980964364069899,-0.0976470577323539,0.291380999893932,0.733593984730579
X9092.33,Angiopoietin-related protein 1:N-term,ANGL1:N-term,O95841,9068,ANGPTL1,0.0989398060998887,0.0194076547075122,0.107843881120717,0.0375570677513982,0.402871756721538,0.570706195681646,-0.138105788701841,0.344645257972655,0.821295736583097,-0.0797522326742654,0.363874358996193,0.783846940099127
X9102.28,"Protrudin:Cytoplasmic domain, region 2, isoform 5",ZFY27:CD region 2,Q5T4F4,118813,ZFYVE27,-0.0502339933592321,0.27106977526474,0.521270782896747,0.00713484141130571,0.883976152794764,0.934058333678017,-0.329176267370445,0.0341088064142605,0.593044431523734,-0.0675661287814646,0.493626393343605,0.86121456216756
X9106.87,LysM and putative peptidoglycan-binding domain-containing protein 4,LYSM4,Q5XG99,145748,LYSMD4,-0.092788328003917,0.0377203441665481,0.164067356095051,-0.113454897901411,0.0156001251146539,0.0599941947802783,0.119593497287471,0.440260233607341,0.857126792678138,-0.0407817769457344,0.648809233833511,0.910672991825145
X9111.40,Junctophilin-4,JPH4,Q96JJ6,84502,JPH4,-0.0537067566977256,0.229509689402133,0.479712280253051,-0.127777775603013,0.00753991879870357,0.0340740379637719,0.044576564240696,0.764790928882045,0.949502809015055,0.0062204751340866,0.945963340052202,0.984079884600776
X9114.84,Uromodulin-like 1,UROL1,Q5DID0,89766,UMODL1,0.0039805782730307,0.919972391707128,0.967105424345107,-0.0307942463937797,0.478117370338691,0.639069687604235,0.275287942029263,0.0333270149981585,0.59265403980605,-0.175736593541017,0.0274365659129882,0.259013688759365
X9115.78,ADAM DEC1,ADEC1,O15204,27299,ADAMDEC1,0.0165526612379925,0.723339510532879,0.868454324203294,0.0212601796245778,0.672413022000274,0.793327292206394,0.351294355642849,0.0282611010512143,0.586017671405906,0.017447317562848,0.854923947327885,0.967040321861897
X9127.4,Prestin,S26A5,P58743,375611,SLC26A5,0.0448429657675089,0.325310783106734,0.57653657295767,-0.0575910597095222,0.225173909237587,0.391094642043307,0.227581214558959,0.128667261827574,0.70314689734887,-0.224788311820752,0.0122069521659659,0.157858001304383
X9169.14,Small ubiquitin-related modifier 3,SUMO3,P55854,6612,SUMO3,-0.0613902229509067,0.00293765452399941,0.0299522892593582,0.012635215449842,0.571737252535904,0.716162001991039,-0.145730359321632,0.0367633534606735,0.599741916826345,-0.0482879849869497,0.259790324634665,0.706385215243739
X9170.24,Interleukin-17A,IL-17,Q16552,3605,IL17A,-0.0902909965611569,0.051368231526906,0.195521920929637,-0.154550231761198,0.00182025821094007,0.0113886799239404,-0.0675930392897615,0.662924007874739,0.928149802930367,0.051410954613843,0.593989026164274,0.893705046732332
X9171.11,Cysteine and glycine-rich protein 3,CSRP3,P50461,8048,CSRP3,-0.0511908130832647,0.213490075063934,0.462923835230525,0.118732005331829,0.0049453809835652,0.0248661584158411,-0.0237769850589258,0.860786723074961,0.978308305155821,0.0270340648585806,0.744568646098528,0.933465852898097
X9172.69,Neutrophil collagenase,MMP-8,P22894,4317,MMP8,0.108465857978322,0.0103501916490807,0.0700977441963284,0.000364680412754854,0.99357041383436,0.996284675095404,-0.010195266581561,0.939844964839989,0.986097380975998,0.0765612948529406,0.368625326480886,0.788445300116288
X9173.21,Phosphoglucomutase-1,PGM1,P36871,5236,PGM1,0.088019890609855,0.0468202097241872,0.184241289843779,0.0281925346788644,0.559061839948327,0.706256515590554,0.0259225434989807,0.858004592528618,0.977385576351135,-0.00246939940824026,0.977961648369153,0.995285368264787
X9177.6,Protein FAM3B,FAM3B,P58499,54097,FAM3B,0.153626575784684,0.000214709823174804,0.00413582449479864,0.126058134419189,0.00476591200334322,0.0242591530093133,0.213622563683684,0.12329778226585,0.691535184575951,0.258787008224718,0.00284837970261491,0.0588101396724271
X9180.6,Interferon gamma receptor 2:Extracellular domain,INGR2:ECD,P38484,3460,IFNGR2,-0.180756467019055,3.40515852976745e-05,0.000949277738657111,-0.242162434818561,1.71705683486659e-07,3.98055947647845e-06,0.17061160966416,0.238609741568116,0.765579920743458,-0.209760150454524,0.019386103525678,0.21066445064828
X9182.3,"Low-density lipoprotein receptor-related protein 1, soluble:Extracellular domain, LDL receptor class A domains 11-20",sLRP1:ECD,Q07954,4035,LRP1,0.0313116973730773,0.463606581205762,0.70094076987968,0.125678989863671,0.00670639897312444,0.0312036464897417,-0.0562504686619357,0.694625016469177,0.933690968015946,-0.0673822611112784,0.4368222323042,0.828918595765372
X9185.15,Trefoil factor 1,TFF1,P04155,7031,TFF1,0.0707166188639863,0.103522866734634,0.297510039371783,0.126828213656755,0.00540208317515904,0.0264970776082226,-0.185039570259917,0.200490872900018,0.754352618024155,-0.038842288280141,0.663960247920256,0.912595354686694
X9187.2,Non-histone chromosomal protein HMG-14,HMGN1,P05114,3150,HMGN1,0.0224056167011534,0.625258856871454,0.814023777171485,0.0247890873902004,0.623926669955637,0.754720525155052,0.374404439234803,0.013539647838899,0.550224508044847,-0.0440182437052518,0.643333133427589,0.909030519401002
X9188.119,C-X-C motif chemokine 9,MIG,Q07325,4283,CXCL9,0.0400470952280673,0.339568877672614,0.591412473661943,0.255894528805616,1.79326052722012e-08,5.19652294006286e-07,0.0288466254930954,0.82897720312474,0.966993711342719,0.15355041205254,0.0698592520091472,0.40701946915735
X9191.8,Trefoil factor 2,Trefoil factor 2,Q03403,7032,TFF2,-0.0222019843658668,0.581165196271607,0.784888789676771,0.206176739353521,1.31068955480411e-06,2.32164232938089e-05,-0.104574648743536,0.420758381247519,0.849099152383127,0.145255431658164,0.0735613175543304,0.417542633231496
X9197.4,Galectin-9,LEG9,O00182,3965,LGALS9,-0.0518983415499194,0.196969384824439,0.441893624969463,0.188156226119224,9.83914909419062e-06,0.000137436063563039,-0.0450815140965031,0.732565255349533,0.94092506593284,0.138832465615939,0.094820711457551,0.469874168562873
X9199.6,Ubiquitin-conjugating enzyme E2 G2,UB2G2,P60604,7327,UBE2G2,-0.136660682115991,0.00144260279930282,0.0176830687091552,-0.102583244513905,0.0228547867329349,0.0777156849945966,0.16589219115283,0.239234430649181,0.765579920743458,-0.055315320852497,0.527720512360612,0.875182929754615
X9201.13,Transgelin-2,Transgelin-2,P37802,8407,TAGLN2,-0.0822904796413918,0.0107780278883735,0.0726449033055921,0.040180580251233,0.213745006830744,0.377725223521395,-0.194009614676486,0.0669134463644459,0.649790738506019,0.00764405463055086,0.905841587436093,0.976418330775076
X9204.33,Pro-opiomelanocortin,Corticotropin-lipotropin,P01189,5443,POMC,0.12554856469401,0.0034892235501093,0.033817452101934,0.03676527775215,0.420619244104486,0.587657294522804,0.0369676821964592,0.79693861462165,0.958655861862982,0.161577162416428,0.0719781486325467,0.413546742854936
X9211.19,Pigment epithelium-derived factor,PEDF,P36955,5176,SERPINF1,-0.125984437578373,0.00487245302323192,0.0427520546142009,-0.111339051614645,0.0213115982914725,0.0741082789009255,0.0169461640637075,0.910212453795168,0.98114577335655,-0.0203584067523715,0.827607178911602,0.958246840462889
X9212.22,Cathepsin F,CATF,Q9UBX1,8722,CTSF,0.123850813710857,0.00770236203996227,0.0579607129818118,0.0545753084625234,0.273056546989737,0.44457481664889,0.111424164037359,0.472112344176649,0.869355144363189,0.12317260516652,0.196511153124566,0.638025721399153
X9216.100,Plexin-B2,PLXB2,O15031,23654,PLXNB2,-0.087281683279821,0.0424164188655552,0.173957342920374,0.0650428079055751,0.15705733374894,0.307824919631933,-0.0145060245809402,0.919877742783943,0.98464021950392,-0.0485896016701732,0.587674176944565,0.891769243700675
X9219.70,Neudesin,NENF,Q9UMX5,29937,NENF,0.000302889364977107,0.994536583884639,0.996505505045684,-0.0693027920129417,0.153591206913115,0.303280664696637,-0.180046156594333,0.199999264225142,0.754352618024155,-0.18801682700067,0.0371687977478537,0.300137048484537
X9221.6,"Inositol 1,4,5-trisphosphate receptor-interacting protein-like 1",IPIL1,Q6GPH6,150771,ITPRIPL1,0.0673796440891455,0.0431745862209876,0.175944661885867,0.167033878060385,1.07698068539362e-06,1.93359005119447e-05,-0.0839864955238878,0.436088913738954,0.857125492280865,0.0825429614231113,0.219419953212245,0.668068032660509
X9223.11,Mesencephalic astrocyte-derived neurotrophic factor,ARMET,P55145,7873,MANF,-0.0712878526002078,0.00262591316371818,0.0279829165688484,-0.0502572649158421,0.04246294028977,0.123319844612972,-0.202982691752957,0.0112627074232447,0.516754916287343,-0.0607454348427301,0.22053401529735,0.668858431936836
X9226.6,Transmembrane and ubiquitin-like domain-containing protein 2,TMUB2,Q71RG4,79089,TMUB2,-0.0930023260590312,0.0305793936579631,0.143492936007217,-0.0499990359016907,0.296216082716635,0.466865376552674,-0.187740390117768,0.18562816041763,0.736175510757139,-0.17331150334551,0.0508482409801517,0.348862230691446
X9231.23,Inositol monophosphatase 3,IMPA3,Q9NX62,54928,BPNT2,0.0932386320978027,0.0171867085992478,0.0993973109107616,-0.037605106141748,0.375176721981601,0.54562901213569,0.051711042458129,0.698843776612985,0.933832719264834,-0.0496104068141046,0.547575564500999,0.879784043808759
X9232.1,Roundabout homolog 4,ROBO4,Q8WZ75,54538,ROBO4,0.0516831536956899,0.231052192754588,0.480655490406033,0.125383136806886,0.00757373758825457,0.0341741387356182,-0.0535409413982852,0.712728862720098,0.935996739413971,0.053252524302536,0.558995863066594,0.884854514213326
X9233.71,Tissue factor pathway inhibitor 2,TFPI -2,P48307,7980,TFPI2,0.0742832916959565,0.0736500819665499,0.243303045776498,0.146109413428324,0.00102699049809248,0.00726480323436513,0.0239996908121121,0.861785635624725,0.97865549923901,0.029605830900101,0.732449913791872,0.928669464675283
X9234.8,Twisted gastrulation protein homolog 1,TWSG1,Q9GZX9,57045,TWSG1,0.0576608821111382,0.143947665106513,0.366910225252829,0.293045038041105,2.73129324621107e-10,1.15677272293055e-08,0.120920620650364,0.352429981487193,0.825280148165589,0.241942929193913,0.0037851389738405,0.0716573444130779
X9237.54,Lysosomal acid phosphatase,Lysosomal acid phosphatase,P11117,53,ACP2,-0.0397484349561325,0.384613838039695,0.632758387336064,-0.0307255474898534,0.523090502111308,0.676200146243282,-0.296796321429464,0.0488465362081312,0.62178919052765,0.0527643175036041,0.576870067628392,0.88652245299352
X9242.11,Betacellulin,BTC,P35070,685,BTC,-0.00292187804047608,0.941189503208399,0.974218870076436,-0.0565323531343851,0.183926702448703,0.341855010168586,0.00568647232857603,0.96677206564628,0.989356402798584,-0.232228195610041,0.00579114907528833,0.0960069998362476
X9244.27,Palmitoyl-protein thioesterase 1,PPT1,P50897,5538,PPT1,-0.171869639642981,0.000136412848594019,0.00285215091981229,0.00956777519348589,0.837658999947301,0.903282685270413,0.0554606382840514,0.710242569457059,0.935581124103728,-0.1020128246327,0.273717748008581,0.717925034177329
X9245.1,Killer cell immunoglobulin-like receptor 2DL4,KI2L4,Q99706,3805,KIR2DL4,-0.0247585865094262,0.585942219667667,0.787525485053534,-0.112645391425816,0.015359627105698,0.0592675867092313,0.00741514797897088,0.959281299499941,0.989356402798584,-0.123582655260643,0.168366656323022,0.60261899034325
X9253.52,Histo-blood group ABO system transferase,BGAT,P16442,28,ABO,0.0358864553196963,0.439787713564929,0.680486516047654,-0.0252942549265318,0.615156342307061,0.749617059387899,-0.220839776866657,0.156794104501981,0.72847325877117,0.191596424274493,0.047721370991405,0.338921821675467
X9259.35,Tumor necrosis factor receptor superfamily member 21,DR6,O75509,27242,TNFRSF21,-0.0208573808921412,0.585539345792694,0.787433026186104,0.119254626730699,0.00413862004672556,0.0218750901189726,-0.0122687433246274,0.924584018240902,0.984801968163411,0.0911005302410446,0.255749893989115,0.7025944073123
X9261.14,Ephrin type-B receptor 6,EphB6,O15197,2051,EPHB6,0.034109919434232,0.386457907275744,0.634051997360527,0.197126098427132,3.92241151461485e-06,6.22943552446542e-05,-0.0423143588261004,0.750695703758725,0.946354992317095,0.179178992325368,0.0289441876598,0.263077410065811
X9266.1,Triggering receptor expressed on myeloid cells 1,sTREM-1,Q9NP99,54210,TREM1,0.0798894253190835,0.0332495314275001,0.150671916420777,0.278534233735518,1.14307541250558e-11,6.45495662429436e-10,0.0749402264271185,0.548335093314211,0.894442026735178,0.13796635238694,0.078578199632871,0.429062946259817
X9269.7,Biotinidase,Biotinidase,P43251,686,BTD,-0.183616018290414,6.08596648478743e-05,0.00152310532443146,-0.252263843317533,4.21686972578797e-07,8.59903033280281e-06,-0.299695278377667,0.0532382675895186,0.634923029883682,-0.492731638723475,3.58253154717944e-07,9.78668171427229e-05
X9275.2,Sialic acid-binding Ig-like lectin 5,Siglec-5,O15389,8778,SIGLEC5,-0.0168643533630451,0.709592996348616,0.858966604175356,0.118419006785224,0.0151660642860385,0.0586320577752231,0.0737636304846235,0.622376853870969,0.916673889674919,0.1639560545915,0.0804138297872965,0.431972027292357
X9277.16,Regenerating islet-derived protein 3-alpha,PAP1,Q06141,5068,REG3A,0.105368042753326,0.00324956295431351,0.0322855074272923,0.124818377317698,0.000888035788868322,0.00641197668933834,-0.0469840657624444,0.695724832684911,0.933832719264834,0.0695869919728147,0.347820995567957,0.774230488503018
X9278.9,Stromal cell-derived factor 1,SDF-1,P48061,6387,CXCL12,0.183723605964564,2.85077324264309e-05,0.000837738020186616,0.196854839368434,5.00502739284088e-05,0.000564304027039244,-0.0137588460623766,0.924286916526089,0.984644253061572,0.225125357379037,0.0146286575777094,0.175988357592909
X9282.12,Cysteine-rich secretory protein 2,CRIS2,P16562,7180,CRISP2,0.0482623713330097,0.242129968316017,0.491752422461029,-0.0970366031473327,0.0291582302796066,0.0936775643432956,-0.208906596900309,0.123623298500835,0.692185706097469,-0.0972523023167735,0.244814139161677,0.694884278629593
X9288.7,Peptidyl-prolyl cis-trans isomerase FKBP7,FKBP7,Q9Y680,51661,FKBP7,0.135065662505599,0.00100848688123522,0.0136538377547563,0.267643626305604,1.4285093260004e-09,5.332294416319e-08,-0.0580136421329139,0.671625142467042,0.929757096304858,0.125167920617311,0.150883156248539,0.576508158897494
X9294.45,Microfibrillar-associated protein 2,MFAP2,P55001,4237,MFAP2,-0.0487043730099865,0.260295519751163,0.509562221924721,0.234366002336386,8.83240295122565e-07,1.61203553311458e-05,0.316034276906666,0.0290630453495446,0.586017671405906,0.146558962483629,0.106936219852663,0.494753133602475
X9296.15,Receptor-type tyrosine-protein phosphatase delta,PTPRD,P23468,5789,PTPRD,0.29010001420009,8.97553589352548e-14,2.04487467753527e-11,0.174435163981989,2.20053563795626e-05,0.000280674497296854,-0.0445923722746939,0.732790430122035,0.94092506593284,0.236277231909305,0.00314921949598422,0.06320495236318
X9297.12,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8",B3GN8,Q7Z7M8,374907,B3GNT8,-0.0711388757151319,0.094223925854825,0.280548660713307,-0.103587587571767,0.0221660787871952,0.0761181302219328,-0.154141740619586,0.294504477611286,0.802679133653552,-0.225784399663991,0.0115553373333558,0.152998223970906
X9300.13,"Nectin-1, isoform gamma:Extracellular domain",nectin-1 gamma:ECD,Q15223,5818,NECTIN1,-0.000385185699530067,0.992675875516833,0.996331187042603,-0.105590744909844,0.0204242114604077,0.0720078789321843,0.118849718242162,0.402936396634319,0.839617972023079,-0.0598984441420886,0.488812295898965,0.859628358737798
X9303.9,ICOS ligand,B7-H2,O75144,23308,ICOSLG,-0.0854292621428627,0.038750155511522,0.166140348776525,-0.224506892067106,3.45164558226986e-07,7.19401336342491e-06,-0.156920165272509,0.246747309844724,0.772652111135142,-0.202792965800488,0.0152466127749984,0.18085165279069
X9305.89,Interferon gamma receptor 2:Extracellular domain,INGR2:ECD,P38484,3460,IFNGR2,-0.0524534225637466,0.236019495699543,0.486242846300867,-0.150601328663787,0.000921653308170325,0.00659736013768292,-0.0679591815180017,0.632682805437376,0.919234169788566,-0.227599434512394,0.0109690466216148,0.147903042916345
X9312.8,Zinc-alpha-2-glycoprotein,AZGP1,P25311,563,AZGP1,0.127556657044883,0.00433750510339022,0.0395281327146195,0.163932947215371,0.00122069800895695,0.00829748121931951,0.0393216386694124,0.792547698819016,0.957172418565761,0.437466893458489,5.81916276833074e-06,0.000784636906333902
X9313.27,Cerebellin-1,CBLN1,P23435,869,CBLN1,0.167625816672476,0.000194106395275324,0.0038397034538445,0.0795282435973102,0.0980105305725105,0.220406935157446,-0.119843514693103,0.411155999962124,0.844054174573203,0.231819246618986,0.0110271424769699,0.148383564858126
X9314.9,Pregnancy-specific beta-1-glycoprotein 5,PSG5,Q15238,5673,PSG5,0.0304345430377522,0.494117077057312,0.722611051083657,0.109354173876415,0.0263971345937755,0.0870723256420741,0.0784027352501885,0.59178679431456,0.906247734811271,0.219419067533569,0.0226743235143964,0.233711786988482
X9315.16,Mitochondrial ubiquitin ligase activator of NFKB 1:Mitochindrial intermembrane domain,MUL1:MIMD,Q969V5,79594,MUL1,0.101389722423271,0.0264617273442972,0.130569553819098,-0.0126158989284743,0.805768374794795,0.88287092077433,-0.0585254253615299,0.705080807681915,0.934563734965395,-0.0672203905687289,0.492683371173714,0.86121456216756
X9316.67,WAP four-disulfide core domain protein 1,WFDC1,Q9HC57,58189,WFDC1,0.103505940092267,0.00555153851871128,0.0467408806565522,0.250932479664257,3.79865876159965e-09,1.30040095533103e-07,0.00704020032332696,0.956679399754427,0.988907144302573,0.199622734336686,0.0112331550893286,0.150237764524684
X9319.59,Transmembrane emp24 domain-containing protein 4,TMED4,Q7Z7H5,222068,TMED4,-0.0791972594545405,0.0429576116417313,0.175306324964125,-0.119766259768352,0.00382837067996487,0.0205809968124719,0.0253847256620841,0.844643507607203,0.972756052833658,0.00254760224741898,0.974809000018514,0.994763965168364
X9321.400,Neuromedin-B,NMB,P08949,4828,NMB,0.0573769752521889,0.146424376727146,0.370498756264984,0.217485764215673,3.22986462250888e-07,6.77451287648133e-06,0.135295328028992,0.305654784608014,0.808050038096378,0.154517619244651,0.0520085869092959,0.351350443465969
X9329.28,"Trem-like transcript 1 protein:Extracellular domain, Ig-like V-type domain",TRML1:ECD,Q86YW5,340205,TREML1,-0.0126746446894548,0.764718791740294,0.8903078514587,-0.0236479534951903,0.58414198380841,0.725794828159085,-0.298570970164714,0.0377961523298606,0.605882978697658,-0.0560609429666669,0.529859590820339,0.8757844110621
